year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Team WE Academy,,Jungle,loveanj,,,,,,,loveanj
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Team WE Academy,,Mid,xiye,苏汉伟,Su Han-Wei,China,China,1997-08-06,0,xiye
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Team WE Academy,,Bot,Smlz,韩金,Han Jin,China,China,1997-09-24,1,smlz
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Team WE Academy,,Support,ahrI (Liu Xu-Dong),,,,,,,ahrI (Liu Xu-Dong)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,"Top,Support",957,柯昌宇,Ke Chang-Yu,China,China,1993-09-21,0,957
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,Top,Khan,김동하,Kim Dong-ha,South Korea,Korea,1995-12-22,0,Khan
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,Jungle,Tianz,,,,,,,Tianz
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,Jungle,OldB,양승빈,Yang Seung-bin,South Korea,Korea,,1,OldB
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,Mid,Naranja,,,,,,,Naranja
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,Bot,PentaQ,徐铭枢,Xu Ming-Shu,China,China,1995-10-11,1,PentaQ
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Team WE Future,,Support,Savoki,金灏,Jin Hao,China,China,,1,Savoki
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Top,957,柯昌宇,Ke Chang-Yu,China,China,1993-09-21,0,957
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Jungle,OldB,양승빈,Yang Seung-bin,South Korea,Korea,,1,OldB
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Jungle,CjLear,陈剑柳,Chen Jian-Liu,China,China,,1,CjLear
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Mid,Midnexus,이준우,Lee Jun-woo,South Korea,Korea,,1,Midnexus
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Mid,Naranja,,,,,,,Naranja
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Bot,PentaQ,徐铭枢,Xu Ming-Shu,China,China,1995-10-11,1,PentaQ
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Team WE Future,,Support,Savoki,金灏,Jin Hao,China,China,,1,Savoki
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Team WE Future,,Top,957,柯昌宇,Ke Chang-Yu,China,China,1993-09-21,0,957
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Team WE Future,,Jungle,OldB,양승빈,Yang Seung-bin,South Korea,Korea,,1,OldB
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Team WE Future,,Mid,Naranja,,,,,,,Naranja
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Team WE Future,,Bot,PentaQ,徐铭枢,Xu Ming-Shu,China,China,1995-10-11,1,PentaQ
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Team WE Future,,Support,Savoki,金灏,Jin Hao,China,China,,1,Savoki
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Team WE Future,,Top,Khan,김동하,Kim Dong-ha,South Korea,Korea,1995-12-22,0,Khan
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Team WE Future,,Jungle,OldB,양승빈,Yang Seung-bin,South Korea,Korea,,1,OldB
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Team WE Future,,Mid,Naranja,,,,,,,Naranja
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Team WE Future,,Bot,PentaQ,徐铭枢,Xu Ming-Shu,China,China,1995-10-11,1,PentaQ
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Team WE Future,,Support,957,柯昌宇,Ke Chang-Yu,China,China,1993-09-21,0,957
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Top,TenK,,,,,,,TenK
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Top,CCCLLL,,,,,,,CCCLLL
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Jungle,SOO,,,,,,,SOO
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,"Jungle,Support",CjLear,陈剑柳,Chen Jian-Liu,China,China,,1,CjLear
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Mid,Gloomy (Wang Xin),,,,,,,Gloomy (Wang Xin)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Mid,ZhouFang,方洲,Fang Zhou,China,China,1998-06-20,1,ZhouFang
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Bot,Xenon (Li Yu-Zhou),,,,,,,Xenon (Li Yu-Zhou)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Bot,Jaden,许鹏,Xu Peng,China,China,,1,Jaden (Xu Peng)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Team WE Future,,Support,Aseer,,,,,,,Aseer
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Titan Catipay,,Top,HaoKai,向昊恺,Xiang Hao-Kai,China,China,,1,HaoKai
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Titan Catipay,,Jungle,Coma,程功,Cheng Gong,China,China,,1,Coma (Cheng Gong)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Titan Catipay,,Mid,Morted,,,,,,,Morted
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Titan Catipay,,Bot,Dream,戴文颉,Dai Wen-Jie,China,China,,1,Dream (Dai Wen-Jie)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Titan Catipay,,Support,Lx,,,,,,,Lx
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Titan Catipay,,Top,HaoKai,向昊恺,Xiang Hao-Kai,China,China,,1,Haokai
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Titan Catipay,,Jungle,Coma,程功,Cheng Gong,China,China,,1,Coma (Cheng Gong)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Titan Catipay,,Mid,mortred,黄子坤,Huang Zi-Kun,China,China,,1,Mortred
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Titan Catipay,,Bot,Dream,戴文颉,Dai Wen-Jie,China,China,,1,Dream (Dai Wen-Jie)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Titan Catipay,,Support,Lx,,,,,,,Lx
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,Top,TenTen,,,,,,,TenTen
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,Top,Kai,杨凯,Yang Kai,China,China,,1,Kai (Yang Kai)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,Jungle,World6,陈裕添,Chen Yu-Tian,China,China,1998-10-16,1,World6
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,"Mid,Support",Hetong,王斌,Wang Bin,China,China,1993-12-21,1,Hetong
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,Mid,Peng,彭一博,Peng Yi-Bo,China,China,1995-11-25,1,Peng (Peng Yi-Bo)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,Bot,Xuan (Pi Xiao-Xuan),,,,,,,Xuan (Pi Xiao-Xuan)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Unlimited Potential,,Support,BoxeR,徐右锡,Xu You-Xi,China,China,,1,BoxeR (Xu You-Xi)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Unlimited Potential,,Top,TenTen,,,,,,,TenTen
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Unlimited Potential,,Jungle,World6,陈裕添,Chen Yu-Tian,China,China,1998-10-16,1,World6
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Unlimited Potential,,Mid,Hetong,王斌,Wang Bin,China,China,1993-12-21,1,Hetong
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Unlimited Potential,,Mid,Peng,彭一博,Peng Yi-Bo,China,China,1995-11-25,1,Peng (Peng Yi-Bo)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Unlimited Potential,,Bot,Xuan (Pi Xiao-Xuan),,,,,,,Xuan (Pi Xiao-Xuan)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Unlimited Potential,,Support,BoxeR,徐右锡,Xu You-Xi,China,China,,1,BoxeR (Xu You-Xi)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,Top,Rui,吕瑞,Lyu Rui,China,China,,0,Rui (Lyu Rui)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,"Jungle,Top",Sicariidae,,,,,,,Sicariidae
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,Jungle,TK,滕凯,Teng Kai,China,China,,1,TK
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,"Mid,Support",xty,张威,Zhang Wei,China,China,,1,Xty
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,"Mid,Bot",Xuan (Pi Xiao-Xuan),,,,,,,Xuan (Pi Xiao-Xuan)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,Bot,zhichitianya,,,,,,,zhichitianya
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Vici Esports,,Support,AmBiGuS,谢飞,Xie Fei,China,China,,1,ambigus
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Esports,,Top,Rui,吕瑞,Lyu Rui,China,China,,0,Rui (Lyu Rui)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Esports,,"Jungle,Mid",TK,滕凯,Teng Kai,China,China,,1,TK
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Esports,,"Jungle,Mid",12345,滕勇,Teng Yong,China,China,,1,12345
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Esports,,"Mid,Bot",XuaN (Pi Xiao-Xuan),,,,,,,XuaN (Pi Xiao-Xuan)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Esports,,Bot,zcty,何威,He Wei,China,China,,1,zcty
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Esports,,Support,AmBiGuS,谢飞,Xie Fei,China,China,,1,AmBiGuS
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Gaming,,Top,Carry (Wang Zu-Jing),,,,,,,Carry (Wang Zu-Jing)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Gaming,,Jungle,eimy,谢丹,Xie Dan,China,China,1996-01-08,0,Eimy
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Gaming,,Mid,We1s,,,,,,,We1s
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Gaming,,Bot,Mes,,,,,,,Mes
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Vici Gaming,,Support,Yh,,,,,,,Yh
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Vici Gaming,,Top,Loong,朱小龙,Zhu Xiao-Long,China,China,1995-11-01,0,Loong
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Vici Gaming,,Jungle,Crash,이동우,Lee Dong-woo,South Korea,Korea,1997-01-05,1,Crash
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Vici Gaming,,Mid,Easyhoon,이지훈,Lee Ji-hoon,South Korea,Korea,1992-11-23,0,Easyhoon
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Vici Gaming,,Bot,Martin,谭琦,Tan Qi,China,China,1997-07-12,0,Martin (Tan Qi)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Vici Gaming,,Support,Caveman,,,,,,,Caveman
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Vici Gaming,,Coach,Rui,吕瑞,Lyu Rui,China,China,,0,Rui (Lyu Rui)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Top,Loong,朱小龙,Zhu Xiao-Long,China,China,1995-11-01,0,Loong
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Jungle,Crash,이동우,Lee Dong-woo,South Korea,Korea,1997-01-05,1,Crash
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Mid,Easyhoon,이지훈,Lee Ji-hoon,South Korea,Korea,1992-11-23,0,Easyhoon
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Mid,Peng,彭一博,Peng Yi-Bo,China,China,1995-11-25,1,Peng (Peng Yi-Bo)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Bot,Martin,谭琦,Tan Qi,China,China,1997-07-12,0,Martin (Tan Qi)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Support,Caveman,,,,,,,Caveman
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Vici Gaming,,Coach,Rui,吕瑞,Lyu Rui,China,China,,0,Rui (Lyu Rui)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Point Gaming,,Top,Rui,吕瑞,Lyu Rui,China,China,,0,Rui (Lyu Rui)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Point Gaming,,Jungle,QiuQiu (Liang Jian),,,,,,,QiuQiu (Liang Jian)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Point Gaming,,Jungle,Xuan (Pi Xiao-Xuan),,,,,,,Xuan (Pi Xiao-Xuan)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Point Gaming,,Mid,tong (Wang Bin),,,,,,,tong (Wang Bin)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Point Gaming,,Bot,MasterMao,毛天浩,Mao Tian-Hao,China,China,,1,MasterMao
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Point Gaming,,Support,killyou,余永发,Yu Yong-Fa,China,China,,1,Killyou
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Vici Potential Gaming,,Top,Loong,朱小龙,Zhu Xiao-Long,China,China,1995-11-01,0,Loong
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Vici Potential Gaming,,Jungle,eimy,谢丹,Xie Dan,China,China,1996-01-08,0,Eimy
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Vici Potential Gaming,,Mid,Apollo (Li Yuan-Hui),,,,,,,Apollo (Li Yuan-Hui)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Vici Potential Gaming,,Mid,Xuan (Pi Xiao-Xuan),,,,,,,Xuan (Pi Xiao-Xuan)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Vici Potential Gaming,,Bot,Skatch,,,,,,,Skatch
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Vici Potential Gaming,,Support,Heart,이관형,Yi Gwan-hyung,South Korea,Korea,1988-12-13,0,Heart
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Vici Potential Gaming,,Top,Loong,朱小龙,Zhu Xiao-Long,China,China,1995-11-01,0,Loong
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Vici Potential Gaming,,Jungle,eimy,谢丹,Xie Dan,China,China,1996-01-08,0,Eimy
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Vici Potential Gaming,,Mid,Xuan (Pi Xiao-Xuan),,,,,,,Xuan (Pi Xiao-Xuan)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Vici Potential Gaming,,Bot,Skatch,,,,,,,Skatch
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Vici Potential Gaming,,Support,Heart,이관형,Yi Gwan-hyung,South Korea,Korea,1988-12-13,0,Heart
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Top,Carry (Wang Zu-Jing),,,,,,,Carry (Wang Zu-Jing)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Jungle,eimy,谢丹,Xie Dan,China,China,1996-01-08,0,Eimy
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Mid,Cherish,,,,,,,Cherish
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Mid,Zun,范晨刚,Fan Chen-Gang,China,China,1992-01-13,1,Zun (Fan Chen-Gang)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Mid,ShowD,,,,,,,ShowD
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Bot,Sins (Yu Rui),,,,,,,Sins (Yu Rui)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Bot,BoBo,何文博,He Wen-Bo,China,China,,0,bobo (He Wen-Bo)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Vici Stand Gaming,,Support,300,余祖星,Yu Zhu-Xing,China,China,1996-01-18,1,300
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Top,yueyueyue,毛永杰,Mao Yong-Jie,China,China,,1,yueyueyue
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Jungle,Sixsix9,李全球,Li Quan-Qiu,China,China,1997-01-08,1,sixsix9
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Jungle,KaKAO,이병권,Lee Byung-kwon,South Korea,Korea,1995-12-07,0,KaKAO
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Mid,Poems,胡佳,Hu Jia,China,China,,1,Poems
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Bot,SLEEK,,,,,,,SLEEK
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Support,Destiny,이재훈,Lee Jae-hoon,South Korea,Korea,,1,Destiny (Lee Jae-hoon)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Relegation,2016-04-10,Wan Yoo,,Support,kane,李智鴻,Li Chi Hung,Hong Kong,China,1994-07-20,1,kane (Li Chi Hung)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Top,yueyueyue,毛永杰,Mao Yong-Jie,China,China,,1,yueyueyue
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Top,z1hao,,,,,,,z1hao
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Jungle,Sixsix9,李全球,Li Quan-Qiu,China,China,1997-01-08,1,Sixsix9
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,"Jungle,Top",KaKAO,이병권,Lee Byung-kwon,South Korea,Korea,1995-12-07,0,KaKAO
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Mid,Seok1,하석원,Ha Seok-won,South Korea,Korea,,1,Seok1
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Mid,Poems,胡佳,Hu Jia,China,China,,1,Poems
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Bot,SLEEK,,,,,,,SLEEK
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Bot,kaneCh,,,,,,,kaneCh
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Support,Maps9,,,,,,,Maps9
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Wan Yoo,,Support,Destiny,이재훈,Lee Jae-hoon,South Korea,Korea,,1,Destiny (Lee Jae-hoon)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Wings of Aurora,,Top,Yi,阙子翔,Que Zi-Xiang,China,China,,1,Yi (Que Zi-Xiang)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Wings of Aurora,,Top,Ciwei,马秀成,Ma Xiu-Cheng,China,China,,1,Ciwei
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Wings of Aurora,,Top,Yoyo,何俊佳,He Jun-Jia,China,China,,1,YOYO (He Jun-Jia)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Wings of Aurora,,Jungle,RuoYi,杨志鹏,Yang Zhi-Peng,China,China,,1,RuoYi
