player_id,position,league,tier,games,winrate,操作,意识,心态,团队,体质,总评,box_综合,impact,final_z,teams
Tasteless,sup,EBL,3,56,0.607,56.2,59.3,61.8,63.3,74.7,61.3,56.8,60.1,0.29,Crvena zvezda Esports
Rakyz,mid,LHE,2,32,0.625,59.6,68.2,59.4,63.1,50.6,61.3,56.3,61.3,0.289,Master Girl|Meta Gaming
kehvo,bot,NLC,2,57,0.596,57.7,56.3,68.0,67.7,62.6,61.2,55.8,62.4,0.286,Riddle Esports|Vanir
Slow,sup,LLA,15,39,0.641,64.8,66.5,53.8,58.7,53.9,61.2,54.5,65.4,0.286,Movistar R7
FBI,bot,LCS,1,76,0.566,53.2,65.3,57.2,74.5,59.4,61.2,52.5,69.5,0.285,100 Thieves
KINGPIN,sup,ESLOL,3,43,0.581,71.9,55.0,49.6,59.1,65.5,61.1,59.4,53.0,0.28,mCon esports
Callme,mid,LAS,3,34,0.529,67.5,65.2,53.5,56.1,52.9,61.1,59.2,53.6,0.283,DN SOOPers Academy
Husha,jng,PCS,15,72,0.556,60.4,61.0,55.4,61.9,69.2,61.1,56.8,59.7,0.278,Beyond Gaming
bat,bot,LDL,2,75,0.533,52.5,70.5,61.1,54.0,71.9,61.1,56.0,61.7,0.279,ThunderTalk Gaming Young
Nata,bot,NLC,2,64,0.594,62.6,50.8,74.9,63.4,58.5,61.1,54.3,65.6,0.278,GamerLegion|X7 Esports
Color,top,LVP SL,2,51,0.51,62.2,67.8,47.3,65.0,56.0,61.0,59.4,52.8,0.275,G2 Arctic|G2 Esports Academy
Kaiser,sup,LEC,1,57,0.509,57.0,65.1,60.1,71.0,50.4,61.0,57.5,57.8,0.276,MAD Lions KOI
HOYA,top,LPL,1,55,0.527,47.7,67.5,71.0,64.8,62.0,61.0,56.9,59.4,0.277,Dplus Kia|ThunderTalk Gaming
Xiaoxu,top,LDL,2,79,0.519,62.1,66.8,53.2,55.1,64.0,61.0,56.2,61.1,0.277,Royal Club
Porsche,top,UPL,2,75,0.6,57.2,54.5,67.8,64.3,71.2,61.0,49.4,74.0,0.274,Jake's Kittens|Radiance|Team Pending|University of St. Thomas
Peco,bot,PRM,3,49,0.51,66.9,60.0,55.2,54.6,63.5,60.9,60.3,50.4,0.27,MOUZ NXT
Fahai,sup,LDL,2,84,0.452,50.8,66.6,68.5,57.0,68.7,60.9,60.2,50.7,0.273,Team WE Academy
Focus,bot,TCL,15,50,0.54,63.5,59.3,68.8,53.1,57.5,60.9,59.5,52.5,0.273,Galatasaray Esports|SuperMassive Blaze
Luger,bot,LCS,1,63,0.492,60.9,60.9,62.5,62.4,56.9,60.9,58.6,54.7,0.27,CLG Academy|Counter Logic Gaming
Sparda,top,VCS,15,38,0.5,67.9,52.4,61.5,60.4,61.8,60.9,58.0,56.3,0.269,Team Secret|Team Whales
Chikitow,jng,DDH,3,31,0.484,58.3,68.5,66.7,57.3,47.8,60.9,57.8,56.8,0.27,Atheris Esports|Spirituals|Tomorrow Esports
RAV3N,bot,CBLOLA,3,39,0.436,59.3,66.0,55.5,66.7,52.8,60.8,62.8,44.3,0.265,Liberty Academy
Random,mid,LVP SL,2,79,0.532,68.7,51.9,64.1,54.4,64.3,60.8,56.8,59.2,0.264,BISONS ECLUB
XuHao,sup,VCS,15,84,0.571,70.5,50.4,57.3,54.9,72.0,60.8,53.8,66.4,0.267,Team Secret
Elicit,mid,CBLOLA,3,22,0.545,62.0,72.1,43.6,63.5,51.6,60.7,59.4,52.4,0.263,FURIA Youth
M0NK,bot,ESLOL,3,54,0.556,71.2,50.2,66.7,48.2,65.6,60.7,58.0,56.0,0.261,GRP Esports|KRC Genk Esports
Paduck,bot,LAS,3,60,0.517,63.3,58.4,57.4,59.0,66.3,60.7,58.0,56.0,0.262,DRX Academy
Grave,bot,TAL,3,49,0.612,61.6,55.1,66.5,54.8,70.4,60.7,57.5,57.3,0.261,NASR eSports Turkey|NASR eSports Turkey Academy
Vlaren,jng,HC,3,49,0.551,49.0,63.0,70.1,64.8,67.4,60.7,55.8,61.5,0.259,Dark Tigers Academy|ERKO Esports
Chazz,mid,ESLOL,3,22,0.455,65.8,62.9,56.3,59.7,49.4,60.6,62.2,45.3,0.255,mCon esports
Wondro,top,UL,2,49,0.531,68.5,59.8,58.0,58.7,48.2,60.6,61.5,47.0,0.259,Crvena zvezda Esports|Goskilla
Flawed,jng,HM,3,22,0.364,64.7,64.7,50.8,62.2,52.4,60.6,60.0,50.7,0.257,Dark Tigers|Verdant
Jhoel,jng,VL,3,20,0.5,50.9,63.2,71.0,66.5,57.4,60.6,58.8,53.8,0.258,AceS GaminG
PatkicaA,top,EBL,3,31,0.516,57.5,61.8,59.2,66.6,59.7,60.6,58.1,55.6,0.257,Cyberground Gaming|Partizan Esports
Castle,top,LCKC,2,86,0.547,52.8,63.6,64.8,60.0,68.3,60.5,59.3,52.4,0.254,KT Rolster Challengers
No One,jng,VL,3,32,0.5,56.7,70.5,54.1,64.8,51.0,60.5,58.0,55.8,0.254,God's Plan|Waia Snikt
Icy,mid,DDH,3,30,0.533,70.1,61.9,45.8,63.6,49.1,60.5,57.1,58.1,0.254,Six Karma
Westlander,top,LFL2,2,24,0.583,70.9,49.1,71.1,56.1,50.7,60.5,56.6,59.3,0.253,Lille Esport
BioPanther,top,LCO,15,74,0.527,49.3,64.5,64.2,64.5,69.0,60.4,56.9,58.4,0.249,ORDER
Venzer,bot,NLC,2,75,0.613,75.3,48.7,56.2,54.0,62.4,60.4,54.6,64.0,0.245,Dusty|JD|XL
Sanity,sup,GLL,3,66,0.561,57.4,56.0,67.0,58.8,69.9,60.3,59.7,50.9,0.241,Team Phantasma
xiaoyueji,bot,LDL,2,70,0.486,57.3,73.3,53.6,49.6,62.8,60.3,59.1,52.5,0.244,Invictus Gaming|Invictus Gaming Young
Piku,mid,NEXO,3,31,0.645,56.5,58.2,76.7,59.2,53.9,60.3,56.2,60.0,0.242,Anorthosis Famagusta Esports|QLASH Spain
Jeyrus,bot,TAL,3,47,0.596,59.0,66.1,50.7,58.0,66.0,60.2,57.7,55.9,0.236,Beşiktaş Academy|Beşiktaş Esports|İstanbul Wildcats Academy
walker,jng,LAS,3,60,0.517,60.8,58.8,58.6,56.2,69.0,60.2,57.7,56.0,0.239,DRX Academy
SUP,sup,LAS,3,33,0.545,61.9,67.1,50.0,55.6,60.6,60.2,57.0,57.8,0.238,KT Rolster Academy
pulse,top,UPL,2,40,0.625,63.1,49.6,74.4,63.6,52.8,60.2,56.5,59.1,0.239,Wild West Bandits
OddEye,bot,LAS,3,32,0.656,71.5,52.2,49.7,62.6,59.8,60.2,53.0,67.2,0.237,Nongshim RedForce Academy
Noodle,jng,PGN,3,56,0.571,72.1,49.4,45.6,62.1,70.2,60.1,58.8,53.0,0.233,RNL ROAR|Samsung Morning Stars|Vanir
hachamecha,jng,LJL,15,63,0.571,41.2,70.4,65.0,72.0,62.8,60.1,54.4,64.1,0.234,Rascal Jester
Poome,sup,LCS,1,57,0.474,58.5,58.2,68.4,65.2,49.9,60.0,59.6,50.7,0.227,Counter Logic Gaming
Osman123,jng,TAL,3,37,0.676,57.6,60.6,58.3,65.8,59.6,60.0,55.8,60.6,0.23,Beşiktaş Academy|İstanbul Wildcats Academy
Cotopaco,mid,DDH,3,34,0.618,48.8,69.6,59.7,63.1,63.5,60.0,54.9,62.8,0.23,The Kings
Prismal,bot,LCSA,2,46,0.609,67.0,50.0,67.6,55.8,59.8,60.0,53.6,65.8,0.23,CLG Academy|Counter Logic Gaming
Venom,bot,NEXO,3,29,0.552,45.1,70.3,61.7,67.7,62.4,60.0,54.6,63.5,0.231,ECORP|UCAM Esports Academy
Sloth,sup,TCL,15,42,0.429,60.2,63.0,65.9,54.4,52.0,59.9,61.1,46.9,0.223,5 Ronin|Team AURORA
CaptainSexy,bot,HC,3,28,0.571,54.7,57.6,74.0,63.8,54.1,59.9,58.3,53.9,0.223,ERKO Esports
HeSSZero,top,UL,2,58,0.517,54.0,60.1,69.2,65.8,54.2,59.9,54.8,62.8,0.221,SINNERS Esports|Team ESCA Gaming|Vanir
Vladi,mid,GLL,3,48,0.667,56.4,56.8,68.4,58.5,66.3,59.9,53.1,66.7,0.225,Riddle Esports|WLGaming Esports
Smiley,bot,LFL,2,53,0.472,65.3,53.7,67.8,55.1,54.9,59.8,58.7,52.7,0.217,GamersOrigin|Team GO
Nightmares,sup,ESLOL,3,23,0.609,61.1,56.9,62.7,65.6,50.9,59.8,57.1,56.8,0.217,Team Echo Zulu|The Agency
Doxa,mid,PGC,2,83,0.578,72.7,44.1,55.8,54.2,74.5,59.8,53.2,66.3,0.217,Evil Geniuses Prodigies|Saint Louis University|Taco Gaming
Shamwwow,top,UPL,2,23,0.435,72.9,56.1,53.1,57.5,45.9,59.7,63.0,42.4,0.213,University of Michigan
2Trick,sup,ESLOL,3,21,0.619,73.4,53.2,55.1,54.5,52.5,59.7,58.2,53.9,0.216,Northern Lions Esports
Jason,mid,VL,3,25,0.48,64.2,68.6,44.4,64.3,43.5,59.7,57.6,55.5,0.216,God's Plan|Hooked Esports
Sn1lle,jng,NLC Aurora Open,3,20,0.7,71.4,46.5,71.9,47.6,59.0,59.7,54.4,63.6,0.217,Nativz
Poby,mid,LAS,3,35,0.657,62.5,57.3,62.4,55.1,60.7,59.7,52.8,67.0,0.214,T1 Esports Academy|T1 Esports Academy Rookies
Ellam,bot,TCL,15,40,0.65,57.9,52.6,63.3,64.0,68.9,59.7,50.3,71.7,0.217,Fenerbahçe Esports|NASR eSports Turkey
Disamis,jng,CBLOL,15,44,0.523,58.2,63.5,57.2,65.3,50.9,59.6,59.2,51.1,0.209,Liberty
Jujutw0,bot,LFL2,2,47,0.489,62.6,64.0,49.9,61.7,53.1,59.6,58.8,52.2,0.211,Atletec
RobbyBob,mid,UPL,2,67,0.612,76.2,48.0,49.5,57.0,60.4,59.6,52.4,67.7,0.208,Team Pending|University of St. Thomas
Copy,mid,LCSA,2,97,0.588,57.8,55.6,53.1,62.4,77.8,59.6,47.2,75.6,0.208,Cloud9 Academy
JNX,top,LEC,1,36,0.389,56.9,67.6,64.1,56.9,45.5,59.5,62.2,43.8,0.204,SK Gaming
Daption,sup,PGC,2,40,0.475,60.2,58.5,65.9,52.1,61.3,59.5,60.9,46.7,0.203,Area of Effect Pump|Evil Geniuses Prodigies
Faisal,top,PGC,2,76,0.513,71.5,53.6,48.1,56.4,61.9,59.5,60.0,49.0,0.205,Area of Effect Pump|Evil Geniuses Prodigies
Morttheus,bot,CBLOLA,3,23,0.609,55.4,70.9,49.3,62.3,54.8,59.5,55.0,61.7,0.203,RED Academy
Frog,top,LAS,3,60,0.517,45.5,60.2,69.4,65.3,70.9,59.4,57.2,56.0,0.201,DRX Academy
Kinatu,top,LJL,15,57,0.526,63.6,61.4,47.1,55.1,66.8,59.4,56.9,56.9,0.203,Fukuoka SoftBank HAWKS gaming
Hunter,top,NEXO,3,31,0.581,69.9,47.4,59.3,59.1,59.3,59.4,53.9,64.2,0.2,ECORP|Phlox Gaming
Duivel,sup,LHE,2,59,0.61,56.4,56.7,60.8,65.1,63.2,59.4,52.7,66.8,0.2,Master Girl|Meta Gaming
Nomanz,mid,PRM,3,49,0.51,69.2,64.8,42.6,54.4,51.4,59.3,59.3,50.4,0.194,MOUZ NXT
Realm,mid,LDL,2,32,0.531,51.3,69.9,54.8,69.0,49.3,59.3,55.8,59.5,0.197,Oh My God Academy
Cavalo,sup,CBLOL,15,22,0.455,72.9,54.4,56.5,57.9,40.8,59.2,60.2,48.0,0.19,Liberty|Liberty Academy
Gryffinn,jng,PGC,2,41,0.61,80.8,44.8,55.6,50.6,52.7,59.2,53.6,64.6,0.191,No Org|No Team
Funky,jng,LHE,2,35,0.486,58.3,59.9,59.1,60.4,57.4,59.1,59.2,50.4,0.187,Meta Gaming|Rebirth eSports
Kojima,bot,CBLOLA,3,21,0.429,54.1,65.0,62.9,64.4,46.6,59.1,57.1,55.8,0.187,Miners Academy
Abagnale,sup,NLC,2,47,0.426,50.5,63.4,61.3,65.4,59.9,59.1,56.4,57.6,0.187,NYYRIKKI
Diamond,sup,LCSA,2,97,0.505,62.9,50.3,61.8,53.1,72.9,59.1,55.9,58.8,0.185,FlyQuest Academy
Zamudo,top,PGC,2,65,0.554,74.0,41.7,64.6,49.4,65.6,59.1,54.8,61.7,0.187,Area of Effect Esports|Tempest Gaming|Third Party|Wildcard Aces
Kandar,sup,NEXO,3,28,0.679,56.4,52.4,80.8,53.2,59.0,59.1,53.9,63.8,0.187,QLASH Spain
Kbstible,sup,LMF,2,42,0.643,62.6,57.8,55.7,61.6,54.6,59.1,51.8,68.4,0.188,Pampas|Undead Gaming
Naz,jng,LMF,2,50,0.48,63.8,65.3,50.6,55.7,48.9,59.0,59.8,48.6,0.181,9z Team|Undead Gaming
Pan Stealer,sup,GL,3,22,0.591,66.7,54.0,64.7,56.1,46.5,59.0,58.7,51.4,0.18,Ramo Awake Gaming
Wixo,sup,LFL2,2,55,0.509,66.2,51.0,67.3,55.3,52.0,59.0,58.3,52.5,0.183,PCS Taran
dejan1,top,EBL,3,25,0.56,53.2,61.5,64.6,67.5,49.0,59.0,56.7,56.6,0.181,Crvena zvezda Esports
ONLY,bot,HC,3,51,0.647,51.5,65.6,55.8,59.9,66.5,59.0,55.4,60.1,0.184,Team Sampi
Asura,bot,LDL,2,38,0.553,60.0,64.6,58.5,47.2,60.4,59.0,55.3,60.2,0.182,Qing Jiu E-sport Club|Royal Club
yawang,sup,LDL,2,40,0.525,49.9,61.9,69.0,56.8,64.9,59.0,52.1,67.6,0.183,LNG Academy
Town,mid,PGC,2,41,0.488,68.0,48.2,61.8,60.3,53.7,58.9,58.3,52.3,0.177,CLG Faith|Zenigma
Dragdar,bot,ESLOL,3,66,0.561,57.1,59.5,55.8,59.1,66.4,58.9,58.0,53.0,0.175,Team Echo Zulu|The Agency
Emiw,top,ESLOL,3,21,0.619,53.7,57.5,67.6,68.8,50.3,58.9,57.7,53.9,0.178,Northern Lions Esports
Lover11,mid,LDL,2,67,0.522,57.1,69.6,45.9,57.5,59.5,58.9,54.4,62.3,0.176,Team Pinnacle
Karsa,jng,LPL,1,76,0.632,58.1,62.2,56.4,56.6,59.9,58.9,48.8,73.2,0.179,Victory Five
jinjo,bot,PRM,3,59,0.458,58.7,60.6,57.7,57.5,58.0,58.8,61.8,43.7,0.171,GamerLegion|MAD Lions Madrid
Avra,bot,LFL2,2,61,0.525,54.8,65.9,53.9,59.4,58.6,58.8,58.6,51.5,0.174,Tony Parker Adéquat Academy
Jaunutis1,jng,UL,2,36,0.472,74.5,50.3,48.7,51.6,60.8,58.8,57.2,55.1,0.174,Axolotl|Forsaken
HONOR,sup,LFL2,2,72,0.542,51.9,56.7,63.8,63.4,67.7,58.8,57.2,55.0,0.171,Team MCES
Lykia,sup,TAL,3,23,0.609,64.2,60.3,58.9,54.8,47.1,58.8,57.1,55.3,0.172,Beşiktaş Academy
Maxlore,jng,LVP SL,2,59,0.542,60.1,57.4,53.2,59.9,64.8,58.8,56.2,57.7,0.174,Giants
Actor,jng,PGC,2,21,0.429,76.2,58.0,47.0,46.8,47.9,58.7,61.8,43.7,0.169,Supernova
ECSTASSY,bot,EBL,3,33,0.515,61.8,56.7,61.0,60.9,49.2,58.7,59.0,50.3,0.17,Crvena zvezda Esports|Team 7AM
Spirax,mid,LCSA,2,97,0.505,57.4,54.1,60.9,56.8,71.4,58.7,55.7,58.8,0.17,FlyQuest Academy
Selfmade,jng,LEC,1,26,0.462,76.5,42.7,71.3,44.2,50.0,58.5,58.0,52.5,0.159,Team Vitality
Zyko,sup,PGC,2,38,0.5,69.0,59.6,46.9,55.4,49.7,58.5,57.5,53.8,0.159,Maryville University
Gadget,bot,PRM,3,74,0.527,65.8,51.5,46.2,60.8,68.9,58.5,57.4,54.1,0.16,SK Gaming|SK Gaming Prime
Life,sup,LCK,1,98,0.49,50.3,61.3,57.3,61.5,70.4,58.5,56.6,56.1,0.158,KT Rolster
Liang,top,PCS,15,31,0.581,68.0,55.9,61.8,48.5,49.3,58.5,56.2,57.1,0.157,Beyond Gaming
YHL,jng,UPL,2,24,0.458,66.8,50.7,59.5,63.5,47.2,58.5,55.9,57.9,0.158,University of Texas at Dallas|Wild West Bandits
mumus100,top,UL,2,73,0.534,49.4,62.0,58.1,62.5,68.7,58.5,55.4,59.2,0.157,Zero Tenacity
Benaset,sup,LFL2,2,42,0.476,52.5,67.0,57.9,61.0,51.5,58.4,60.0,47.3,0.153,Joblife
1xn,bot,LDL,2,58,0.569,60.2,65.4,52.6,50.4,56.8,58.4,55.3,59.3,0.153,JD Gaming|Joy Dream
Hika,bot,LMF,2,56,0.554,57.5,62.6,55.0,58.0,56.8,58.4,54.6,61.1,0.155,9z Team|Boca Juniors Gaming
Advienne,sup,LVP SL,2,46,0.565,46.1,67.3,60.6,65.8,57.2,58.4,54.3,61.8,0.153,Excel Esports|Giants
Mori,jng,LDL,2,68,0.412,48.8,69.5,51.8,59.3,64.8,58.3,62.7,41.3,0.151,Oh My God Academy
Croco,jng,LCK,1,95,0.474,52.0,60.5,51.5,63.2,71.3,58.3,57.1,54.6,0.152,Liiv SANDBOX
TheShy,top,LPL,1,93,0.559,74.3,45.9,49.7,50.5,66.8,58.3,51.2,68.6,0.152,Weibo Gaming
hulatang,top,LDL,2,55,0.6,59.2,56.0,66.5,51.6,58.6,58.2,53.9,62.6,0.147,Joy Dream
ordno,mid,HM,3,35,0.457,65.1,63.5,40.1,60.3,49.9,58.1,61.7,43.1,0.142,SINNERS Esports
Shyelander,jng,NEXO,3,36,0.417,53.9,63.0,62.1,56.9,54.4,58.1,60.2,46.5,0.142,Inside Games|Phlox Gaming
DICE,mid,LJL,15,53,0.415,68.1,63.5,43.5,53.1,47.8,58.1,59.5,48.1,0.141,Burning Core Toyama
Puma,bot,LCO,15,70,0.5,63.1,55.8,52.2,59.4,57.0,58.1,58.0,51.9,0.142,ORDER
Fresskowy,mid,LVP SL,2,51,0.51,64.4,52.2,61.5,54.8,54.9,58.1,57.6,52.8,0.139,G2 Arctic|G2 Esports Academy
Lingwi,top,LFL2,2,73,0.534,48.8,61.5,61.5,62.1,63.6,58.1,56.8,55.0,0.141,Team MCES
Sponge,jng,LCKC,2,46,0.522,51.3,62.4,64.2,60.2,53.7,58.0,57.6,52.8,0.137,Kiwoom DRX Challengers
Darwin,jng,LDL,2,80,0.463,51.5,65.9,55.7,59.4,58.0,58.0,57.5,53.0,0.137,LNG Academy|LNG Esports
CHEF,jng,TAL,3,45,0.6,59.5,58.1,50.3,59.3,62.7,58.0,55.2,58.9,0.135,Dark Passage Academy
Longqi,top,LDL,2,70,0.529,55.4,64.9,55.8,52.5,60.0,58.0,52.9,64.6,0.137,Team Pinnacle
Bay,mid,PCS,15,52,0.615,49.5,65.2,61.8,59.2,56.8,58.0,50.7,69.2,0.136,PSG Talon
Abbedagge,mid,LCS,1,76,0.566,64.3,55.6,47.3,56.8,63.2,58.0,50.5,69.5,0.134,100 Thieves
Baybror,bot,UL,2,37,0.378,60.8,57.4,56.1,59.2,52.3,57.9,60.3,45.9,0.13,Goskilla
Matsukaze,bot,CBLOL,15,44,0.523,52.9,62.2,62.7,60.1,52.1,57.9,58.2,51.1,0.133,Liberty
Czajek,mid,LFL,2,49,0.49,66.7,61.0,39.5,58.2,53.1,57.9,56.6,55.2,0.131,Misfits Premier
IceBox,top,LHE,2,43,0.442,65.2,63.6,50.1,49.8,47.9,57.8,62.0,42.1,0.127,Cruzados Esports
Stay,bot,LDL,2,63,0.429,55.8,63.8,60.1,51.8,54.9,57.8,60.9,44.4,0.128,Team WE|Team WE Academy
Bako,top,GLL,3,67,0.537,60.5,51.2,65.5,48.0,68.0,57.8,60.2,46.0,0.127,Team Phantasma
Koudys,sup,HC,3,22,0.5,61.0,61.6,53.0,60.9,43.6,57.8,57.2,53.5,0.127,KIA.eSuba Academy
Frappii,bot,LFL2,2,70,0.543,62.3,49.2,63.3,54.2,62.4,57.8,56.7,54.8,0.129,Team MCES
Kisee,mid,LCO,15,74,0.527,67.8,50.1,52.2,52.0,64.5,57.8,55.3,58.4,0.128,ORDER
Alex,jng,PCS,15,22,0.273,55.2,70.0,48.5,63.8,42.0,57.8,55.0,59.1,0.125,Impunity
Bounty,sup,CBLOLA,3,53,0.585,51.4,56.4,64.3,59.5,66.1,57.8,54.3,60.9,0.125,Flamengo Academy|Flamengo MDL|LØS Academy
Meech,bot,LCSA,2,78,0.551,72.4,44.0,54.2,55.9,58.6,57.8,53.9,61.9,0.126,CLG Academy|Immortals Area of Effect
Endz,bot,PGN,3,47,0.553,66.7,51.9,53.5,52.7,60.5,57.8,53.7,62.4,0.126,Atleta Esport
Rogue,sup,LCO,15,68,0.603,48.8,58.2,64.1,59.5,68.8,57.8,52.5,65.2,0.129,Pentanet.GG
WhiteKnight,top,LVP SL,2,55,0.4,44.9,64.7,63.8,63.0,59.3,57.7,64.5,37.6,0.12,Astralis|KOI
Vares,mid,DDH,3,61,0.459,58.2,64.5,49.4,50.8,62.6,57.7,59.6,47.2,0.122,Zylant Esports
Zeussak,sup,HC,3,37,0.514,69.9,49.2,58.4,51.7,52.8,57.7,59.5,47.5,0.123,FLY5|Inaequalis
Cimpo,bot,TAL,3,34,0.559,65.4,54.6,55.5,53.2,54.2,57.7,57.9,51.4,0.121,Dark Passage Academy
Lil,jng,LHE,2,53,0.528,65.0,61.4,43.3,56.3,52.6,57.7,57.0,53.8,0.121,Cruzados Esports|Dark Horse
Lyng,sup,DDH,3,57,0.509,50.0,61.4,51.3,64.4,68.5,57.7,56.3,55.7,0.124,Arctic Gaming México|Six Karma
Wonka,jng,TAL,3,47,0.574,52.6,65.2,50.1,59.2,61.2,57.6,58.7,49.4,0.12,NASR eSports Turkey Academy
Carve,sup,TAL,3,20,0.65,59.2,55.9,56.6,66.1,47.2,57.6,56.7,54.4,0.116,İstanbul Wildcats Academy
GunPoint,bot,LHE,2,39,0.538,56.6,62.4,58.6,56.8,49.8,57.6,56.4,55.2,0.117,Cruzados Esports|Rebirth eSports
Phuc1,jng,VCS,15,44,0.523,53.0,72.8,44.7,58.9,51.9,57.6,54.0,61.4,0.118,CERBERUS Esports|Team Flash
Lunddorf,top,NLC Aurora Open,3,20,0.7,76.4,45.3,55.0,50.6,50.0,57.6,53.1,63.6,0.118,Nativz
Empanadita,jng,GL,3,22,0.591,78.2,44.6,61.2,43.7,46.8,57.5,57.8,51.4,0.112,Ramo Awake Gaming
Sl4shD,top,LPLOL,3,34,0.412,58.9,62.8,43.1,58.8,60.2,57.5,57.0,53.5,0.115,GTZ Esports|Karma Clan Esports
Bananitoo,bot,GLL,3,35,0.629,56.6,61.5,54.0,57.5,55.8,57.5,52.0,65.9,0.113,GOAL|WLGaming Esports
Jakoule,top,LPLOL,3,40,0.7,54.2,50.0,72.4,56.4,63.4,57.5,51.6,66.7,0.111,For The Win Esports
KSAEZ,mid,TCL,15,43,0.465,58.7,53.5,64.3,55.4,55.9,57.4,60.7,44.3,0.109,Galatasaray Esports|SuperMassive Blaze
Rifty,top,EBL,3,38,0.526,64.1,56.5,54.1,52.0,54.2,57.4,56.9,53.5,0.106,Ruddy Corporation|Valiance
Vander,sup,LFL,2,49,0.49,56.0,62.5,44.8,61.7,60.9,57.4,56.3,55.2,0.108,Misfits Premier
Likai,top,PCS,15,41,0.537,47.3,65.9,55.8,66.8,54.0,57.4,55.4,57.5,0.109,Beyond Gaming
ceo,bot,LLA,15,51,0.588,61.4,58.8,50.3,56.8,54.8,57.4,53.7,61.8,0.108,Movistar R7
Poss,top,VCS,15,34,0.588,56.1,64.8,54.1,55.8,51.5,57.4,50.4,69.0,0.106,CERBERUS Esports
Joxardo,top,VL,3,29,0.517,69.0,66.7,40.6,48.7,41.3,57.3,58.1,50.3,0.103,Waia Snikt
D4nKa,jng,PRM,3,65,0.538,47.7,57.0,59.2,65.8,68.2,57.3,55.7,56.5,0.103,GamerLegion
Exothy,bot,UPL,2,21,0.524,59.8,42.5,79.2,53.4,58.9,57.3,54.8,59.0,0.105,Last Resistance
Enso,sup,PCS,15,64,0.609,55.7,51.9,60.6,57.5,68.7,57.3,52.1,65.5,0.106,J Team
Xerxe,jng,LCS,1,39,0.308,61.5,55.0,51.4,54.9,61.8,57.2,62.3,40.9,0.101,Astralis|Immortals
Seelame,bot,LFL2,2,42,0.476,57.7,60.9,53.6,60.5,48.7,57.2,59.3,47.3,0.1,Joblife
Lotuss,jng,PGN,3,42,0.5,53.2,59.4,56.7,61.0,58.3,57.2,57.1,52.8,0.1,Cyberground Gaming|aNc Outplayed
VaSKED,sup,HM,3,67,0.522,51.8,54.1,60.5,56.6,73.6,57.2,56.4,54.6,0.099,eSuba
Galaxy,mid,LPLOL,3,35,0.429,60.9,48.7,70.6,52.1,55.0,57.2,55.9,55.9,0.1,GTZ Esports|Odivelas Sports Club
Yuuji,jng,LCSA,2,97,0.505,52.2,56.2,57.8,57.7,70.2,57.2,54.8,58.8,0.102,FlyQuest Academy
Twight,jng,HC,3,47,0.66,61.2,47.2,59.4,61.2,60.4,57.2,54.7,59.0,0.101,IKISEQ|IKISEQ Gaming|Team Sampi
YuNIshinoya,sup,UL,2,44,0.455,60.2,62.5,41.7,61.4,52.1,57.1,60.0,45.5,0.096,Gentlemen's Gaming
SCARY,jng,CBLOLA,3,36,0.389,45.1,63.9,65.0,63.6,53.0,57.1,59.2,47.3,0.093,KaBuM! Academy
Lac,bot,LMF,2,54,0.481,62.9,51.5,52.6,58.2,59.3,57.1,55.7,56.3,0.097,KRÜ Esports|Undead Gaming
Urgaleex,top,NEXO,3,30,0.6,62.2,54.9,57.7,56.6,48.9,57.1,55.0,58.1,0.095,seQura ZEST
Keres,sup,PCS,15,48,0.5,53.9,62.0,58.7,54.5,55.3,57.0,60.0,45.4,0.092,Frank Esports
Zeypher,bot,DDH,3,61,0.459,59.5,55.9,54.5,52.7,62.4,57.0,59.2,47.2,0.092,Zylant Esports
Vaynedeta,bot,GLL,3,69,0.551,59.0,51.6,61.2,49.7,67.7,57.0,58.7,48.4,0.09,Team Phantasma
Efias,sup,LVP SL,2,56,0.518,49.4,51.2,70.9,60.2,66.0,57.0,56.6,53.7,0.089,Barça eSports|G2 Arctic
Xamexx,bot,SL (LATAM),3,41,0.61,55.6,68.3,47.6,54.6,51.4,57.0,56.6,53.7,0.089,Instinct Gaming|Zeu5 Bogota
Nuclex,mid,VL,3,34,0.441,55.6,61.2,54.4,53.9,58.9,57.0,56.3,54.5,0.089,AceS GaminG
NuQ,top,LFL,2,47,0.489,49.4,61.7,61.0,59.1,56.5,56.9,56.8,53.0,0.085,Fenerbahçe Esports|SuperMassive Blaze|Team GO
Ufrock,bot,TAL,3,25,0.64,47.0,57.2,71.9,62.5,53.6,56.9,55.3,57.0,0.085,Beşiktaş Academy
Kobrq,mid,EL,3,21,0.762,45.4,65.3,55.7,69.2,51.8,56.8,52.4,64.1,0.082,Aurelius Esports
EdbyK,top,HM,3,26,0.385,68.4,58.7,41.5,53.1,48.2,56.7,58.3,48.9,0.075,BRUTE
Leb,jng,LVP SL,2,42,0.476,63.4,56.5,49.9,57.3,48.6,56.7,57.8,50.2,0.075,Barça eSports|Esport Empire
Chieftain,jng,LPL,1,46,0.522,68.1,44.0,52.3,49.3,71.3,56.7,55.4,56.5,0.078,NASR eSports Turkey|ThunderTalk Gaming
Zinie,mid,LAS,3,33,0.545,67.8,47.3,54.4,54.9,54.8,56.7,54.9,57.8,0.079,KT Rolster Academy
2y1,bot,LDL,2,60,0.45,47.7,68.9,54.5,50.7,62.7,56.6,58.4,48.5,0.071,Oh My God Academy
